tiempo,Gamma,masa_relativa,kappa,dGamma_dt
0.0,0.05,0.047619047619047616,0.024385287749642992,0.03753435551499576
0.030015007503751877,0.05112659396243109,0.04863980633360175,0.024920810697806495,0.03772299402677648
0.060030015007503754,0.05226451189755537,0.04966860642606529,0.025461104364690568,0.038101821926556756
0.09004502251125562,0.05341384690449553,0.05070547255616066,0.02600619522359182,0.038483756667034075
0.12006003001500751,0.05457469238782256,0.05175042866262201,0.026556109546458928,0.038868808274012734
0.1500750375187594,0.0557471420485083,0.0528034979477566,0.027110873395281787,0.03925698658848087
0.18009004502251125,0.05693128988187843,0.05386470286847219,0.027670512616795095,0.03964830088659521
0.21010505252626313,0.058127230145752634,0.054934065100796854,0.028235052823102902,0.040042759551630724
0.24012006003001501,0.059335057338704686,0.05601160551390427,0.02880451937715961,0.04044037060453387
0.27013506753376687,0.06055486620005181,0.05709734416383261,0.029378937388535253,0.0408411420660737
0.3001500750375188,0.06178675170985467,0.05819130028732794,0.02995833170916906,0.04124508195701915
0.33016508254127064,0.0630308090889174,0.0592934922958053,0.030542726929109032,0.0416521982981406
0.3601800900450225,0.06428713379878756,0.06040393776943054,0.031132147372236574,0.04206249855569899
0.3901950975487744,0.0655558215084691,0.06152265342200851,0.03172661707638985,0.04247598818059162
0.42021010505252626,0.06683696800672703,0.06264965501861534,0.03232615974814834,0.042892672735331816
0.4502251125562782,0.06813066929648301,0.06378495745408828,0.03293079880297456,0.043312557974192645
0.48024012006003003,0.0694370215119312,0.06492857467545275,0.033540557322314035,0.04373564815700681
0.5102551275637819,0.07075612091171103,0.06608051967189754,0.03415545804642195,0.044161947429876
0.5402701350675337,0.07208806387890723,0.06724080447093721,0.03477552337038997,0.044591459938900346
0.5702851425712857,0.07343294692104974,0.06840944013473688,0.0354007753401715,0.04502418983018197
0.6003001500750376,0.07479086667011375,0.0695864367566024,0.03603123564860711,0.04546014123213338
0.6303151575787894,0.07616191988145794,0.07077180345672088,0.03666692563095847,0.04589931620253607
0.6603301650825413,0.07754620331058615,0.07196554827286107,0.037307866203917794,0.046341715609152345
0.6903451725862931,0.07894381376494883,0.07316767820325719,0.03795407788597338,0.04678734112329508
0.720360180090045,0.08035484810037875,0.07437819920155785,0.03860558079204046,0.04723619316586003
0.750375187593797,0.08177940314959276,0.07559711611396244,0.03926239459681552,0.047688270966699475
0.7803901950975488,0.08321757572219161,0.07682443267845765,0.03992453853132011,0.048143573755665026
0.8104052026013007,0.08466946260466018,0.07806015152426253,0.0405920313794621,0.048602100762609624
0.8404202101050525,0.08613516056036727,0.07930427417148318,0.04126489147461471,0.0490638512173851
0.8704352176088044,0.08761476632956573,0.08055680103097917,0.04194313669621491,0.04952882412073967
0.9004502251125563,0.08910837661563929,0.08181773139284816,0.04262678446009177,0.049997015246232124
0.9304652326163082,0.09061608790512744,0.08308706327556954,0.04331585163296098,0.05046842009305741
0.9604802401200601,0.09213799663123053,0.08436479356586445,0.04401035460431657,0.05094303520398902
0.9904952476238119,0.0936741990729507,0.08565091793548145,0.044710309237311396,0.05142085457975143
1.0205102551275638,0.09522479130335167,0.08694543080058587,0.045415730842420454,0.051901871359160134
1.0505252626313157,0.09678986918955862,0.08824832532514065,0.04612663417484286,0.052386078681031956
1.0805402701350675,0.09836952839275828,0.08955959342453917,0.04684303343194529,0.052873469684183494
1.1105552776388194,0.09996386436819894,0.09087922576949065,0.047564942250747144,0.05336403750743046
1.1405702851425714,0.10157297236519033,0.09220721179015742,0.04829237370544803,0.05385777496310973
1.1705852926463232,0.1031969474075052,0.09354353966444191,0.04902534029616118,0.054354670812041705
1.2006003001500751,0.10483588406976511,0.09488819613967682,0.04976385384592291,0.054854713832600765
1.2306153076538269,0.10648987670210854,0.09624116672400244,0.050507925600247416,0.05535789420136594
1.2606303151575788,0.10815901928945691,0.09760243557716802,0.05125756616176658,0.05586419869944326
1.2906453226613308,0.10984340538841829,0.09897198546670263,0.05201278546033744,0.056373613056860394
1.3206603301650826,0.11154312812728746,0.1003497977763704,0.05277359275171861,0.05688612300364637
1.3506753376688345,0.11325828020604588,0.10173585251491113,0.05353999661631492,0.057401714269827986
1.3806903451725863,0.11498895389636168,0.10313012832506492,0.05431200495799127,0.057920372585435365
1.4107053526763382,0.11673524104158975,0.10453260249287884,0.0550896250029575,0.058442083606900175
1.44072036018009,0.1184972330523537,0.1059432509537618,0.05587286329676233,0.05896682864983882
1.470735367683842,0.12027502065038445,0.10736204809829451,0.056661725589773226,0.05949458792704454
1.500750375187594,0.12206869405847945,0.1087889669365622,0.05745621692137898,0.06002534391498182
1.5307653826913457,0.12387834294643141,0.11022397906668796,0.058256341595577854,0.060559075842813836
1.5607803901950976,0.1257040562901641,0.11166705457598736,0.05906210311863824,0.06109576059313637
1.5907953976988494,0.12754592237173226,0.1131181620553833,0.059873504199529415,0.06163537504855032
1.6208104052026013,0.12940402877932167,0.11457726861412355,0.0606905467504526,0.06217789609165081
1.6508254127063533,0.13127846240724908,0.11604433989479605,0.06151323188747149,0.06272330060503917
1.680840420210105,0.13316930945596236,0.11751934008863806,0.06234155993124485,0.06327156547131452
1.710855427713857,0.1350766554320403,0.11900223195113332,0.06317553040786028,0.06382266554470428
1.7408704352176088,0.13700058502642987,0.12049297672370612,0.06401514199668484,0.06437657030548216
1.7708854427213607,0.13894118191361002,0.12199153399665978,0.0648603924445279,0.06493325183100085
1.8009004502251127,0.1408985291083309,0.12349786200395063,0.06571127872309318,0.06549268273453013
1.8309154577288644,0.14287270864104554,0.1250119173909849,0.06656779688942849,0.0660548298802972
1.8609304652326164,0.14486380153736322,0.12653365521980436,0.06742994207966763,0.06661965979025508
1.8909454727363681,0.14687188781804933,0.12806302899051483,0.06829770851188016,0.06718713898636075
1.9209604802401201,0.14889704649902566,0.1295999906630032,0.06917108948905343,0.0677572339905681
1.950975487743872,0.1509393555913701,0.13114449067893344,0.07005007740220781,0.06832991132483279
1.9809904952476238,0.15299889210131679,0.13269647798401563,0.07093466373364538,0.06890513751111005
2.0110055027513756,0.15507573203025612,0.13425590005053806,0.0718248390603326,0.06948287408200349
2.0410205102551275,0.15716995007522394,0.13582270267647964,0.07272059292944189,0.07006307941569334
2.0710355177588795,0.15928161973905214,0.13739683009457662,0.07362191391031792,0.07064571602723468
2.1010505252626315,0.16141081346855468,0.13897822510064384,0.07452878965793225,0.07123074365274906
2.1310655327663834,0.16355760234952232,0.1405668288525273,0.07544120678757049,0.07181811694727536
2.161080540270135,0.16572205610671026,0.1421625808987353,0.0763591508805459,0.07240779056564861
2.191095547773887,0.1679042431038384,0.14376541920732624,0.07728260649008162,0.07299971916270653
2.221110555277639,0.1701042303435911,0.14537528019503138,0.07821155714735639,0.07359385739328417
2.251125562781391,0.17232208346761735,0.14699209875660194,0.07914598536771372,0.07419015991221789
2.281140570285143,0.17455786675653065,0.1486158082943682,0.08008587265703321,0.07478858137434319
2.3111555777888944,0.17681164312990905,0.1502463407479991,0.08103119951826454,0.07538907064364597
2.3411705852926463,0.17908347379867048,0.15188362637440303,0.08198194531280917,0.07599157296946535
2.3711855927963983,0.1813734183957099,0.15352759387629755,0.08293808832352212,0.0765960389203344
2.4012006003001503,0.18368153516457353,0.15517817057020772,0.08389960584129785,0.07720241606284528
2.4312156078039022,0.18600788059057805,0.15683528215508533,0.08486647401927783,0.07781064581735109
2.4612306153076537,0.18835250940073262,0.15849885274842884,0.08583866788211453,0.07842066960290772
2.4912456228114057,0.19071547456373908,0.1601688049226155,0.08681616133545678,0.07903242883857509
2.5212606303151577,0.19309682728999178,0.1618450597413734,0.0877989271756221,0.07964586494340997
2.5512756378189096,0.1954966170315776,0.16352753679637871,0.08878693709945518,0.08026091933647006
2.5812906453226616,0.19791489148227615,0.1652161542439632,0.08978016171437037,0.08087753343681392
2.611305652826413,0.2003516965775594,0.1669108288419151,0.09077857054857641,0.08149564591808023
2.641320660330165,0.20280707632978473,0.16861147587244427,0.09178213199420454,0.08211518656504868
2.671335667833917,0.20528107245940327,0.17031800892759613,0.09279081316854876,0.0827360905197927
2.701350675337669,0.20777372508535008,0.1720303404271088,0.09380458020797278,0.08335829553843066
2.731365682841421,0.21028507219157522,0.17374838128904008,0.09482339806193263,0.08398172963185502
2.7613806903451725,0.2128151495755064,0.17547204093714788,0.0958472304852106,0.08460631995242673
2.7913956978489245,0.21536399084804905,0.17720122734405988,0.09687604005144074,0.0852319936525121
2.8214107053526765,0.21793162743358618,0.1789358470744451,0.0979097881668331,0.08585867788447477
2.8514257128564284,0.2205180885699785,0.18067580532816913,0.09894843508409373,0.08648629980067835
2.88144072036018,0.22312340130856434,0.18242100598341485,0.09999193991653677,0.08711478655348648
2.911455727863932,0.22574759051415977,0.18417135163975012,0.10104026065238586,0.08774406529526324
2.941470735367684,0.2283906788650584,0.18592674366112447,0.10209335416926119,0.08837405694531375
2.971485742871436,0.23105268647886096,0.18768708197187992,0.10315117610035907,0.08900467657166455
3.001500750375188,0.23373363093539345,0.18945226511996843,0.10421368086035832,0.08963584702179839
3.0315157578789393,0.23643352772078977,0.19122219061515205,0.10528082183762177,0.09026748972419263
3.0615307653826913,0.23915238969822644,0.19299675462552895,0.10635255120058096,0.09089951722711342
3.0915457728864433,0.24189022710410824,0.19477585202369943,0.10742881991397579,0.09153184201528264
3.1215607803901952,0.24464704754806835,0.1965593764352862,0.10850957775680325,0.09216437657342791
3.151575787893947,0.24742285601296837,0.1983472202872609,0.10959477334045353,0.0927970333862751
3.1815907953976987,0.2502176548548982,0.20013927485605598,0.11068435412702754,0.09342972493854873
3.2116058029014507,0.2530314438031764,0.2019354303154439,0.11177826644783162,0.09406236371497556
3.2416208104052027,0.25586421996034947,0.20373557578416218,0.11287645552204267,0.09469486220027878
3.2716358179089546,0.25871597780219263,0.20553959937326693,0.11397886547554054,0.09532712884030481
3.3016508254127066,0.26158670893525526,0.20734738808086153,0.11508543926657516,0.09595906277177413
